Date,Positive,Negative,Neutral,NEO,NVolume,BTC,BVolume,ETH,EVolume
2018-09-18,7,2,2,17.007,48766900,6371.299805,4180090000,209.975006,1800640000
2018-09-17,7,3,0,16.729401,63922000,6281.200195,3910780000,197.875,2019910000
2018-09-16,3,0,2,18.085501,46986500,6517.180176,3273730000,220.589005,1502260000
2018-09-15,5,2,1,18.130199,55508900,6543.200195,3216300000,223.074005,1670490000
2018-09-14,5,1,1,17.928699,62110000,6512.709961,4076220000,211.748993,2232190000
2018-09-13,5,4,4,18.197701,66194200,6517.310059,4210910000,211.354004,2330720000
2018-09-12,10,2,2,17.601601,58464700,6351.799805,4064230000,183.330994,1874850000
2018-09-11,10,6,0,17.6028,60804300,6321.200195,3849910000,185.065994,1568900000
2018-09-10,10,4,1,18.491699,57206800,6329.700195,3714100000,197.078995,1502960000
2018-09-09,8,4,3,18.446301,65760400,6300.859863,3671890000,196.923996,1585980000
2018-09-08,8,6,0,18.089701,61180100,6225.97998,3835060000,197.951004,1517200000
2018-09-07,5,9,2,19.693701,82280000,6467.069824,4264680000,217.203003,1678260000
2018-09-06,9,4,3,20.337999,114332000,6529.169922,5523470000,230.214996,2097310000
2018-09-05,13,12,6,19.658501,137784000,6792.830078,5800460000,232.330994,2390390000
2018-09-04,30,18,9,24.1999,98087000,7361.660156,4273640000,285.722992,1554870000
2018-09-03,6,8,5,22.8524,77796800,7260.060059,4087760000,289.259003,1394490000
2018-09-02,5,9,7,21.9858,87394700,7272.720215,4329540000,294.371002,1321050000
2018-09-01,9,15,4,22.5044,87431500,7193.25,4116050000,295.341003,1546630000
2018-08-31,9,12,3,20.335199,60857900,7037.580078,4495650000,283.003998,1411910000
2018-08-30,4,3,5,19.693501,62811600,6978.22998,4463250000,284.105011,1513100000
2018-08-29,9,9,2,19.8815,80280700,7047.160156,4145880000,289.312012,1474460000
2018-08-28,15,6,10,21.2647,85983000,7096.279785,4659940000,296.498993,1513350000
2018-08-27,19,13,6,20.5949,85067000,6884.640137,4019000000,285.602997,1406790000
2018-08-26,5,4,5,17.849199,45759000,6707.259766,3295500000,275.196991,1206650000
2018-08-25,3,3,2,17.7806,44633900,6763.189941,3312600000,279.645996,1208360000
2018-08-24,5,9,2,17.7873,46036900,6719.959961,4097820000,282.96701,1450170000
2018-08-23,10,4,4,17.694901,50369500,6534.879883,3426180000,277.104004,1271160000
2018-08-22,6,8,0,16.5012,64149800,6376.709961,4668110000,271.341003,1507660000
2018-08-21,4,7,2,17.797899,45962300,6488.759766,3377180000,281.944,1164120000
2018-08-20,7,11,3,17.3955,60671000,6308.529785,3665100000,274.315002,1413790000
2018-08-19,8,5,1,19.5044,69574000,6506.069824,3311170000,300.834015,1447910000
2018-08-18,9,13,4,18.720501,83859300,6423.759766,3984520000,295.812012,1764020000
2018-08-17,8,14,4,20.448,111468000,6580.629883,4992990000,315.729004,1995460000
2018-08-16,8,8,5,16.194799,59234600,6334.72998,4328420000,288.04599,1552970000
2018-08-15,7,12,4,15.8673,71774200,6308.52002,4895450000,282.364014,1878150000
2018-08-14,16,22,11,16.055099,72739000,6199.709961,5301700000,278.932007,2137850000
2018-08-13,17,18,5,15.88,52043100,6297.569824,4083980000,286.494995,1751190000
2018-08-12,5,8,4,18.6635,47089100,6322.689941,5665250000,319.570007,1625420000
2018-08-11,19,17,4,18.713499,78834900,6295.72998,4047850000,322.112,1790370000
2018-08-10,13,9,7,19.9657,55462300,6184.709961,4528680000,334.175995,1699400000
2018-08-09,9,4,5,22.567101,51844400,6568.22998,4267040000,365.588013,1616610000
2018-08-08,7,4,1,21.815201,67822900,6305.799805,5064430000,356.613007,2016080000
2018-08-07,4,7,5,25.1992,61221200,6753.120117,4682800000,380.214996,1828350000
2018-08-06,8,6,10,26.2241,55233900,6951.799805,3925900000,406.65799,1384880000
2018-08-05,9,7,1,27.4478,49751000,7068.47998,3679110000,410.515991,1396820000
2018-08-04,6,4,2,26.714199,57559000,7032.850098,4268390000,407.252014,1466540000
2018-08-03,12,7,3,28.186001,61311800,7434.390137,4627150000,418.261993,1722340000
2018-08-02,10,10,5,28.532101,54152700,7567.149902,4214110000,412.621002,1569300000
2018-08-01,9,5,3,29.8867,59706400,7624.910156,4797620000,420.747009,1888060000
2018-07-31,10,6,2,30.056,69345600,7780.439941,5287530000,433.867004,1820680000
2018-07-30,10,3,1,32.280499,76035000,8180.47998,5551400000,457.080994,2141590000
2018-07-29,2,4,1,33.600899,71226496,8218.459961,4107190016,466.665009,1631910016
2018-07-28,8,3,5,33.7481,67771600,8192.150391,3988750080,466.89801,1531890048
2018-07-27,6,9,2,33.472599,77205696,8165.009766,5195879936,469.665985,1734259968
2018-07-26,12,6,0,33.238998,86474304,7951.580078,4899089920,464.036987,1621560064
2018-07-25,12,9,4,34.183998,92019400,8181.390137,5845400064,472.493011,1930780032
2018-07-24,13,6,2,34.049099,118100000,8424.269531,7277689856,479.372986,2287520000
2018-07-23,13,7,3,32.185699,81723000,7711.109863,5132480000,450.852997,1596999936
2018-07-22,11,3,3,33.2784,74153200,7418.490234,3695460096,459.657013,1338589952
2018-07-21,8,4,3,34.3088,85597904,7419.290039,3726609920,462.436005,1504310016
2018-07-20,9,5,5,33.384399,103809000,7354.129883,4936869888,450.697998,1821350016
2018-07-19,7,4,5,36.0891,99780304,7466.859863,5111629824,469.618988,2068739968
2018-07-18,16,2,5,37.6021,143288992,7370.779785,6103410176,480.513,2371559936
2018-07-17,17,9,5,39.324402,136894000,7321.040039,5961950208,501.002014,2288100096
2018-07-16,12,6,3,37.073399,128169000,6741.75,4725799936,480.65799,1858680064
2018-07-15,3,10,3,33.4058,86309504,6359.640137,3285459968,449.850006,1350160000
2018-07-14,9,2,2,32.616299,74716704,6276.120117,2923670016,436.085999,1235820032
2018-07-13,10,9,4,33.234901,127253000,6238.049805,3805400064,434.027008,1489670016
2018-07-12,5,10,0,31.7736,111093000,6228.810059,3770170112,430.074005,1495440000
2018-07-11,10,1,3,33.912201,98957504,6394.709961,3644859904,446.518005,1422470016
2018-07-10,19,7,5,33.385502,193408000,6329.950195,4052430080,434.424011,1789069952
2018-07-09,19,10,7,36.777699,164582000,6741.75,3718129920,476.682007,1533799936
2018-07-08,14,4,3,39.1255,150560000,6773.879883,3386210048,489.118988,1344560000
2018-07-07,14,7,4,39.335201,88447504,6856.930176,3961080064,491.660004,1358360064
2018-07-06,16,11,5,37.6455,136135008,6673.5,4313959936,474.011993,1627609984
2018-07-05,40,31,10,40.738201,190606000,6639.140137,4999240192,474.411987,1828610048
2018-07-04,37,14,13,40.2882,216351008,6597.549805,4176689920,467.317993,1549769984
2018-07-03,21,14,10,36.101101,150783008,6529.589844,4672309760,464.195007,1683939968
2018-07-02,32,24,13,35.979599,142578000,6614.180176,4396930048,475.346985,1625789952
2018-07-01,13,7,9,31.3325,72319000,6385.819824,4788259840,453.917999,1511730048
2018-06-30,9,4,6,30.635099,73997696,6404,4543860224,455.179993,1475939968
2018-06-29,15,13,3,29.638201,64412600,6218.299805,3966230016,436.009003,1564499968
2018-06-28,18,9,3,28.361601,52412700,5903.439941,3467800064,422.36499,1360790016
2018-06-27,16,11,4,30.322201,53013200,6157.129883,3296219904,442.36499,1368940032
2018-06-26,18,7,6,30.307301,52380500,6093.669922,3279759872,432.772003,1356560000
2018-06-25,12,8,4,31.708401,58836700,6249.180176,5500810240,460.309998,4007950080
2018-06-24,10,13,6,31.2686,90829600,6173.22998,4566909952,457.671997,2490579968
2018-06-23,8,10,4,34.273998,53422000,6162.47998,3431360000,474.519989,1651379968
2018-06-22,8,9,3,33.264801,84102496,6083.689941,5079810048,465.816986,2226030080
2018-06-21,9,11,1,37.842899,70598704,6729.740234,3529129984,527.367004,1462070016
2018-06-20,13,5,4,38.9328,71498704,6776.549805,3888640000,536.268005,1596290048
2018-06-19,5,6,4,39.9375,75684096,6769.939941,4057029888,537.95697,1726569984
2018-06-18,8,7,4,39.703499,88125504,6734.819824,4039200000,518.890991,1513869952
2018-06-17,10,8,1,38.7598,64709800,6499.27002,3104019968,500.447998,1264870016
2018-06-16,5,2,3,38.201599,67913800,6550.160156,3194170112,499.641998,1314109952
2018-06-15,10,4,0,38.2584,68554496,6456.580078,3955389952,491.003998,1808269952
2018-06-14,5,17,4,40.853199,105352000,6675.350098,5138710016,519.742004,2458650112
2018-06-13,11,12,2,38.1539,98023200,6349.899902,5052349952,477.493988,2080130048
2018-06-12,9,4,6,41.4902,83302000,6582.359863,4654380032,496.842987,1932760064
2018-06-11,8,5,3,45.604401,85727200,6906.919922,4745269760,533.283997,1982119936
2018-06-10,6,8,4,45.708698,99954096,6786.02002,5804839936,526.479004,2234880000
2018-06-09,11,4,2,51.0886,72333200,7531.97998,3845220096,597.562012,1519309952
2018-06-08,12,8,2,52.5895,77989800,7624.919922,4227579904,601.077026,1637779968
2018-06-07,8,3,0,53.817699,78293600,7678.240234,4485799936,605.187012,1880140032
2018-06-06,9,7,0,53.9221,81572600,7653.97998,4692259840,607.124023,1756530048
2018-06-05,6,7,4,54.4534,92081000,7633.759766,4961739776,609.302979,1844269952
2018-06-04,17,9,4,53.4356,91888400,7514.470215,4993169920,592.984985,1903430016
2018-06-03,10,4,2,56.415699,90826096,7720.25,4851760128,618.328979,1832550016
2018-06-02,9,8,6,56.764198,97926200,7643.450195,4939299840,591.807983,1880390016
2018-06-01,15,7,5,55.446499,102577000,7541.450195,4921460224,580.04303,1945890048
2018-05-31,8,2,5,52.9282,85826000,7494.169922,5127130112,577.64502,1985040000
2018-05-30,9,4,5,51.541302,82723104,7406.52002,4922540032,559.590027,2053970048
2018-05-29,10,6,1,52.1059,106526000,7472.589844,5662660096,565.388,2330820096
2018-05-28,6,5,7,48.261501,92695200,7135.990234,5040600064,516.036011,2356900096
2018-05-27,5,4,0,52.933498,76785504,7368.220215,4056519936,572.66803,1788790016
2018-05-26,10,6,1,52.262798,84223296,7355.879883,4051539968,587.280029,1694300032
2018-05-25,10,11,3,53.032799,93827504,7480.140137,4867829760,586.734009,2110919936
2018-05-24,12,5,3,54.756401,107696000,7587.339844,6049220096,601.755005,2791099904
2018-05-23,14,7,4,52.468201,109642000,7557.819824,6491120128,583.585022,2995429888
2018-05-22,10,8,1,57.382599,95219600,8041.779785,5137010176,647.741028,2230469888
2018-05-21,18,14,9,62.4603,121919000,8418.990234,5154990080,699.221985,2005170048
2018-05-20,10,9,6,63.507801,89350200,8513.25,5191059968,715.369019,2156910080
2018-05-19,10,4,2,59.167801,79662304,8247.179688,4712399872,696.530029,2021549952
2018-05-18,11,10,2,59.678501,94202000,8250.969727,5764190208,694.367004,2305740032
2018-05-17,14,7,4,57.822399,96606600,8094.319824,5862530048,672.656982,2350619904
2018-05-16,13,8,5,61.848999,99496200,8368.830078,6760220160,707.049988,2476130048
2018-05-15,11,10,0,63.249599,98810800,8510.379883,6705710080,708.870972,2523069952
2018-05-14,12,10,3,66.462997,130220000,8716.790039,7364149760,730.549011,3005110016
2018-05-13,10,10,2,67.757103,105992000,8723.94043,5866379776,733.495972,2362500096
2018-05-12,8,7,6,64.755096,125551000,8504.889648,6821380096,686.047974,2668480000
2018-05-11,12,11,3,63.400799,177496992,8441.490234,8488520192,679.585999,3290080000
2018-05-10,9,9,2,70.176804,126392000,9043.94043,6906699776,727.276978,2748950016
2018-05-09,15,14,1,76.331802,120422000,9325.179688,7226890240,752.275024,2877870080
2018-05-08,20,7,5,77.080101,126518000,9234.820313,7415869952,752.856995,2920489984
2018-05-07,15,5,4,79.294601,157183008,9373.009766,7394019840,753.724976,4316120064
2018-05-06,12,9,4,83.555801,177590000,9654.799805,7222280192,792.310974,3105570048
2018-05-05,13,11,3,84.362297,128178000,9858.150391,7651939840,816.119995,3035040000
2018-05-04,20,16,6,84.259499,153112000,9700.759766,8217829888,785.624023,3533410048
2018-05-03,15,10,7,87.821503,226830000,9743.860352,10207299584,779.54303,4210939904
2018-05-02,18,11,7,84.789803,137844000,9235.919922,7558159872,687.148987,2822269952
2018-05-01,26,21,8,84.640701,180819008,9119.009766,7713019904,673.612976,2678960128
2018-04-30,36,24,10,84.272499,377384992,9240.549805,8673920000,669.924011,2853100032
2018-04-29,31,28,18,91.0718,502971008,9419.080078,8853000192,688.880981,2740559872
2018-04-28,6,5,5,76.746902,143123008,9348.480469,7805479936,683.677979,2496659968
2018-04-27,17,6,4,72.667503,133132000,8987.049805,7566289920,647.031982,2598129920
2018-04-26,11,9,2,77.185303,142338000,9281.509766,8970559488,662.809021,2984009984
2018-04-25,20,12,4,71.379997,232380992,8845.740234,11083100160,615.416016,4216140032
2018-04-24,26,14,6,83.009102,214076000,9697.5,10678800384,708.15802,3581860096
2018-04-23,15,9,6,76.224197,129211000,8930.879883,6925190144,642.547974,2386830080
2018-04-22,10,8,5,73.761703,118189000,8802.459961,6629899776,621.859985,2426269952
2018-04-21,13,11,5,74.992203,172502000,8895.580078,7548550144,605.39502,2612460032
2018-04-20,11,9,4,79.029297,184820992,8845.830078,8438110208,615.718018,2849469952
2018-04-19,18,14,5,74.127098,172656992,8294.30957,7063209984,567.888977,2256869888
2018-04-18,19,15,3,72.840698,146354000,8163.419922,6529909760,524.789001,1762940032
2018-04-17,11,8,4,65.752602,104953000,7902.089844,6900879872,502.894012,1760359936
2018-04-16,11,12,1,66.698601,124354000,8058.669922,5631309824,511.147003,1758979968
2018-04-15,15,12,2,70.331299,126368000,8329.110352,5244480000,531.702026,1726089984
2018-04-14,23,13,3,63.859501,90798000,7986.240234,5191430144,501.477997,1519079936
2018-04-13,15,9,5,62.207401,177671008,7895.959961,7764460032,492.734985,2419249920
2018-04-12,19,23,4,66.709999,272688992,7889.25,8906250240,492.94101,2519360000
2018-04-11,28,12,6,58.541401,178200992,6968.319824,4641889792,430.540009,1439040000
2018-04-10,11,15,4,52.622101,90631296,6834.759766,4272750080,414.243011,1196000000
2018-04-09,40,28,7,52.930801,267976992,6770.72998,4894060032,398.526001,1478390016
2018-04-08,13,10,3,49.189899,44671100,7023.52002,3652499968,400.507996,948488000
2018-04-07,11,6,2,46.4244,49786600,6911.089844,3976610048,385.313995,951475008
2018-04-06,18,8,3,44.938301,46850100,6636.319824,3766810112,370.285004,967105984
2018-04-05,14,3,2,47.2015,63650600,6811.470215,5639320064,383.231995,1210680064
2018-04-04,17,7,5,47.549999,73956800,6853.839844,4936000000,380.542999,1287730048
2018-04-03,11,3,6,53.641602,84566304,7456.109863,5499700224,416.893005,1363399936
2018-04-02,5,4,1,48.819302,62854800,7083.799805,4333440000,386.424988,1102259968
2018-04-01,15,5,2,47.304199,73349000,6844.22998,4532100096,379.606995,1256930048
2018-03-31,9,9,4,50.125,68031800,6973.529785,4553269760,396.457001,1323920000
2018-03-30,19,11,4,50.313202,114151000,6890.52002,6289509888,394.644989,1878130048
2018-03-29,27,10,5,51.884998,110023000,7165.700195,6361229824,385.967987,1970230016
2018-03-28,8,9,7,57.236401,81977504,7954.47998,4935289856,446.278992,1514179968
2018-03-27,10,6,2,55.5303,145188992,7833.040039,5378250240,450.115997,1617939968
2018-03-26,22,13,8,59.736599,144888992,8209.400391,5921039872,489.950989,1638880000
2018-03-25,16,7,1,65.427902,82989200,8495.780273,4569880064,524.286987,1151170048
2018-03-24,13,9,3,65.7341,102618000,8668.120117,5664600064,526.439026,1300009984
2018-03-23,10,9,4,68.555801,137020992,8879.620117,5954120192,539.619019,1596349952
2018-03-22,14,6,4,69.638,152648000,8728.469727,5530390016,539.702026,1523459968
2018-03-21,19,11,5,72.951897,177772992,8929.280273,6043129856,561.731995,1781270016
2018-03-20,28,30,6,76.029999,255944000,8913.469727,6361789952,557.174988,1833680000
2018-03-19,33,10,8,73.440102,274503008,8630.650391,6729110016,556.726013,2046790016
2018-03-18,16,13,12,65.501503,249146000,8223.679688,6639190016,538.643982,2685499904
2018-03-17,15,13,6,61.528198,95221696,7916.879883,4426149888,552.778992,1267810048
2018-03-16,21,9,11,68.248001,114395000,8338.349609,5289379840,601.666016,1417350016
2018-03-15,14,14,8,69.574699,173336000,8300.860352,6834429952,611.304016,1770460032
2018-03-14,21,22,13,71.671799,146276992,8269.80957,6438230016,614.291016,1810560000
2018-03-13,16,11,6,83.381203,118017000,9194.849609,5991139840,690.827026,1425959936
2018-03-12,20,16,5,85.905502,125997000,9205.120117,6457399808,699.830994,1764999936
2018-03-11,16,10,8,91.187698,120665000,9578.629883,6296370176,723.338989,1562680064
2018-03-10,11,14,6,85.5774,123154000,8866,5386319872,686.890015,1532960000
2018-03-09,20,13,7,92.6688,216976000,9337.549805,8704190464,728.916016,2233019904
2018-03-08,21,16,8,91.572098,158916992,9395.009766,7186089984,704.596008,1891640064
2018-03-07,36,36,10,100.443001,297579008,9965.570313,8797910016,752.830994,2175419904
2018-03-06,32,43,21,105.113998,203770000,10779.900391,6832169984,816.950989,1943069952
2018-03-05,50,60,13,113.023003,212735008,11573.299805,6468539904,853.684021,1898489984
2018-03-04,35,35,17,119.358002,177840000,11512.599609,6084149760,866.677979,1697939968
2018-03-03,21,17,2,122.144997,132602000,11489.700195,6690570240,857.224976,1699369984
2018-03-02,29,19,10,124.237999,148930000,11086.400391,7620590080,856.853027,1894419968
2018-03-01,28,15,10,129.054001,282388000,10951,7317279744,872.200012,1868519936
2018-02-28,26,28,9,133.240997,315822016,10397.900391,6936189952,855.198975,1963980032
2018-02-27,42,36,21,142.498993,427504992,10725.599609,6966179840,878.265015,2053980032
2018-02-26,42,34,14,134.173004,292700000,10366.700195,7287690240,869.315002,2044480000
2018-02-25,17,9,6,118.463997,114914000,9664.730469,5706939904,844.809998,1646960000
2018-02-24,24,9,7,118.573997,157950000,9813.070313,6917929984,840.515015,1926579968
2018-02-23,16,12,2,121.647003,189394000,10301.099609,7739500032,864.189026,2334820096
2018-02-22,15,13,4,114.083,193746000,10005,8040079872,812.844971,2150370048
2018-02-21,23,11,6,120.956001,207330000,10690.400391,9405339648,849.971008,2531729920
2018-02-20,33,13,6,128.358002,239238000,11403.700195,9926540288,895.370972,2545260032
2018-02-19,27,21,3,137.466003,201551008,11225.299805,7652089856,943.86499,2169019904
2018-02-18,24,25,6,127.375999,207624000,10551.799805,8744009728,923.921021,2567290112
2018-02-17,40,20,3,136.75,286384992,11112.700195,8660880384,974.11499,2525720064
2018-02-16,30,23,5,128.848007,194878000,10233.900391,7296159744,944.210022,2369449984
2018-02-15,25,27,7,123.291,218616000,10166.400391,9062540288,936.976013,2900100096
2018-02-14,36,11,11,122.517998,228692992,9494.629883,7909819904,923.560974,2818370048
2018-02-13,14,11,4,111.175003,176966000,8598.30957,5696719872,845.257996,2081170048
2018-02-12,27,20,6,113.246002,272088992,8926.570313,6256439808,868.70697,2243450112
2018-02-11,28,7,6,103.399002,257944000,8129.970215,6122189824,814.659973,2486650112
2018-02-10,21,13,7,110.625999,355323008,8621.900391,7780960256,860.414978,2930530048
2018-02-09,17,6,10,117.568001,212450000,8736.980469,6784820224,883.86499,2495820032
2018-02-08,17,9,3,112.43,546732992,8265.589844,9346750464,817.807007,3708189952
2018-02-07,36,20,13,102.500999,571724032,7621.299805,9169280000,757.067993,3896179968
2018-02-06,35,23,8,105.945999,659945984,7754,13999800320,793.122009,6518269952
2018-02-05,26,33,9,82.3657,312096000,6955.27002,9285289984,697.950989,4269530112
2018-02-04,9,12,4,107.455002,203674000,8277.009766,7073549824,834.682007,2997090048
2018-02-03,17,16,5,122.964996,255707008,9174.910156,7263790080,964.018982,3243480064
2018-02-02,34,25,15,120.125999,552638976,8830.75,12726899712,915.784973,6713290240
2018-02-01,28,18,5,126.002998,356495008,9170.540039,9959400448,1036.790039,5261680128
2018-01-31,27,24,8,145.757996,357308992,10221.099609,8041160192,1118.310059,3757560064
2018-01-30,108,73,37,146.279007,670294976,10106.299805,8637859840,1071.130005,4107859968
2018-01-29,53,52,18,168.141006,602513984,11296.400391,7107359744,1182.359985,3715079936
2018-01-28,20,19,9,152.156006,246175008,11786.299805,8350360064,1246.01001,5372329984
2018-01-27,25,9,4,140.203003,207868000,11440.700195,7583269888,1107.069946,3002870016
2018-01-26,28,17,7,137.888,324067008,11171.400391,9746199552,1055.170044,3617690112
2018-01-25,27,17,12,138.003006,315009984,11259.400391,8873169920,1056.030029,4050190080
2018-01-24,41,25,11,136.408997,433360000,11359.400391,9940989952,1058.780029,3944039936
2018-01-23,29,13,2,121.603996,263388992,10868.400391,9660609536,986.229004,3556699904
2018-01-22,22,22,6,123.663002,346611008,10931.400391,10537400320,1003.26001,3810099968
2018-01-21,18,7,6,131.095001,346048000,11600.099609,9935179776,1049.579956,3378089984
2018-01-20,24,24,9,149.942001,501671008,12899.200195,11801700352,1155.150024,3975190016
2018-01-19,27,20,11,139.494995,494800000,11607.400391,10740400128,1039.099976,4084450048
2018-01-18,46,22,14,142.656006,838633984,11474.900391,15020399616,1036.280029,5938319872
2018-01-17,56,47,16,141.369995,1587920000,11188.599609,18830600192,1014.25,8545160192
2018-01-16,110,96,48,145.298996,1664429952,11490.5,18853799936,1053.689941,8405139968
2018-01-15,250,135,62,187.404999,1455619968,13819.799805,12750799872,1291.920044,4781100032
2018-01-14,96,59,19,170.417999,648694016,13772,11084099584,1366.77002,4841630208
2018-01-13,107,52,20,140.621994,455703008,14360.200195,12763599872,1396.420044,5746760192
2018-01-12,47,23,13,124.469002,234756992,13980.599609,12065699840,1273.199951,5222300160
2018-01-11,22,16,9,108.294998,270718016,13405.799805,16534099968,1154.930054,7235899904
2018-01-10,41,25,10,122.987999,361796992,14973.299805,18500800512,1255.819946,9214950400
2018-01-09,88,43,28,126.939003,529663008,14595.400391,16659999744,1299.73999,7965459968
2018-01-08,28,23,10,102.376999,231395008,15170.099609,18413899776,1148.530029,8450970112
2018-01-07,27,12,7,102.429001,196620992,16477.599609,15866000384,1153.170044,5569880064
2018-01-06,25,25,8,100.862,187746000,17527,18314600448,1041.680054,4662219776
2018-01-05,38,26,14,95.281799,292932992,17429.5,23840899072,997.719971,6683149824
2018-01-04,74,47,23,99.109001,332545984,15599.200195,21783199744,980.921997,6502859776
2018-01-03,44,19,13,105.558998,288086016,15201,16871900160,962.719971,5093159936
2018-01-02,102,76,28,90.325798,373376992,14982.099609,16846600192,884.44397,5783349760
2018-01-01,21,19,3,78.8237,142094000,13657.200195,10291200000,772.640991,2595760128
2017-12-31,53,19,19,75.960602,181356992,14156.400391,12136299520,756.732971,2554269952
2017-12-30,52,40,13,72.403198,202376992,12952.200195,14452599808,717.257019,3187780096
2017-12-29,41,37,14,73.9048,163331008,14656.200195,13025500160,753.59198,2648969984
2017-12-28,22,14,9,65.425201,135592000,14606.5,12336499712,737.02301,2389149952
2017-12-27,31,12,7,66.883698,153715008,15838.5,12487600128,762.84198,2100029952
2017-12-26,37,25,15,65.516502,195466000,16099.799805,13454300160,773.835999,2201159936
2017-12-25,20,14,8,66.324303,170538000,14026.599609,10664699904,765.833984,2491760128
2017-12-24,21,14,6,59.6954,160158000,13925.799805,11572299776,694.14801,2300549888
2017-12-23,20,12,5,58.904701,146282000,14699.200195,13086000128,719.387024,2480339968
2017-12-22,38,17,8,55.570499,297579008,13831.799805,22197999616,674.859985,4977710080
2017-12-21,48,17,9,71.3713,225272000,15802.900391,16516599808,821.062988,3569060096
2017-12-20,45,27,7,75.621201,305912000,16624.599609,22149699584,819.085999,3969939968
2017-12-19,47,25,19,70.813904,290083008,17776.699219,16894499840,826.822998,4096549888
2017-12-18,120,65,26,77.216499,437848992,19114.199219,14839499776,794.64502,3249230080
2017-12-17,135,85,34,68.114403,500799008,19140.800781,13314599936,719.974976,2147389952
2017-12-16,41,23,10,49.807598,164723008,19497.400391,12740599808,696.208984,2165690112
2017-12-15,33,22,9,47.989399,204064992,17706.900391,14309999616,684.447998,2758710016
2017-12-14,95,78,32,50.623402,313147008,16564,13777399808,695.815979,3821580032
2017-12-13,104,56,38,44.814701,294500000,16408.199219,12976900096,702.767029,4524539904
2017-12-12,45,24,4,40.411301,132796000,17415.400391,14603799552,651.43103,5179829760
2017-12-11,36,15,4,35.882599,77323800,16936.800781,12153900032,515.135986,1771440000
2017-12-10,23,14,6,33.310902,72133600,15455.400391,13433299968,441.721008,1404179968
2017-12-09,26,18,8,35.713501,93255296,15178.200195,13911300096,473.502014,2003849984
2017-12-08,45,23,7,36.271999,125450000,16569.400391,21135998976,456.031006,2336379904
2017-12-07,37,27,14,34.862099,125301000,17899.699219,17950699520,434.40799,2129570048
2017-12-06,40,13,13,35.163601,118745000,14291.5,12656300032,428.588013,1998259968
2017-12-05,36,18,13,38.821201,101480000,11916.700195,6895260160,463.281006,1216720000
2017-12-04,55,42,25,42.1716,160430000,11657.200195,6132409856,470.20401,1005550016
2017-12-03,36,28,5,36.623001,79801696,11323.200195,6608309760,465.852997,990556992
2017-12-02,17,20,4,35.069599,48991700,11074.599609,5138500096,463.449005,943649984
2017-12-01,30,23,8,35.8381,89359696,10975.599609,6783119872,466.540009,1247879936
2017-11-30,38,23,11,32.9552,78895104,10233.599609,8310689792,447.114014,1903040000
2017-11-29,46,32,19,32.278599,137123008,9888.610352,11568799744,427.52301,2675940096
2017-11-28,26,21,11,38.0783,80129000,10058.799805,6348819968,472.902008,1346499968
2017-11-27,37,14,7,40.125401,83345904,9818.349609,5653320192,480.355011,1396480000
2017-11-26,30,21,5,38.444099,61597700,9330.549805,5475579904,471.329987,1197779968
2017-11-25,37,28,10,38.125198,125113000,8790.919922,4342060032,466.276001,1422080000
2017-11-24,31,15,6,34.791599,68977696,8253.69043,5058610176,474.911011,2292829952
2017-11-23,45,13,5,34.902199,68917800,8038.77002,4225179904,410.165985,1845680000
2017-11-22,46,39,12,35.858101,82378800,8253.549805,3633530112,380.652008,800819008
2017-11-21,85,68,18,34.359501,133333000,8071.259766,4277609984,360.401001,949912000
2017-11-20,122,145,56,35.635899,243906000,8200.639648,3488450048,366.730011,807027008
2017-11-19,112,114,43,39.752399,273035008,8036.490234,3149319936,354.385986,1181529984
2017-11-18,213,177,70,42.739399,434827008,7790.149902,3667190016,347.612,649638976
2017-11-17,83,74,41,40.502399,252834000,7708.990234,4651670016,332.394012,621732992
2017-11-16,28,16,4,28.703699,40895700,7871.689941,5123809792,330.924011,797254016
2017-11-15,29,18,10,29.348,45103700,7315.540039,4200880128,333.356995,722665984
2017-11-14,23,24,6,29.7255,39436300,6635.75,3197110016,337.631012,1069680000
2017-11-13,11,7,9,28.402399,41299400,6559.490234,6263249920,316.716003,1041889984
2017-11-12,12,9,0,26.9617,63588200,5950.069824,8957349888,307.90799,1613479936
2017-11-11,18,14,3,28.528099,45994100,6357.600098,4908680192,314.681,842300992
2017-11-10,20,29,3,28.1789,57756900,6618.140137,5208249856,299.252991,885985984
2017-11-09,37,21,8,31.9032,79919296,7143.580078,3226249984,320.884003,893249984
2017-11-08,49,31,8,30.6747,120273000,7459.689941,4602200064,309.070007,967955968
2017-11-07,37,11,3,26.2269,40146900,7144.379883,2326340096,294.658997,540766016
2017-11-06,14,9,6,26.3158,26798400,7022.759766,3111899904,298.891998,579358976
2017-11-05,20,9,2,26.380501,25229700,7407.410156,2380410112,296.263,337657984
2017-11-04,22,6,7,26.487801,31870600,7379.950195,2483800064,300.468994,416479008
2017-11-03,14,10,6,26.8204,40142100,7207.759766,3369860096,305.710999,646339968
2017-11-02,15,19,6,24.502701,74455200,7078.5,4653770240,287.428986,904900992
2017-11-01,21,14,9,26.862801,49782800,6767.310059,2870320128,291.694,553864000
2017-10-31,34,18,5,28.4708,61688400,6468.399902,2311379968,305.878998,369583008
2017-10-30,23,10,8,28.7852,30968500,6130.529785,1772150016,307.751007,331441984
2017-10-29,14,7,7,27.7624,29736500,6153.850098,2859040000,305.088013,551752000
2017-10-28,26,12,4,27.3514,25368200,5753.089844,1403920000,296.298004,264424000
